location,target_end_date,target_type,true_value,location_name,population,status,forecast_date,quantile,prediction,horizon,model
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.45,237191,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.5,242312,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.55,247118,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.6,252885,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.65,259136,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.7,266080,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.75,273141,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.8,281707,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.85,291654,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.9,306342,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.95,326150,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.975,346029,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.99,364541,1,direct crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.01,63118.7657584058,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.025,72079.0053667834,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.05,80904.8810075714,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.1,92577.9488780437,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.15,101492.24897123,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.2,109249.592248656,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.25,116424.81275739,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.3,123310.811066946,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.35,130092.402766427,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.4,136907.671585456,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.45,143876.27586966,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.5,151116.400588235,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.55,158758.531310472,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.6,166960.720065892,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.65,175930.118851551,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.7,185958.715345414,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.75,197490.416196116,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.8,211263.446304277,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.85,228663.375882541,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.9,252827.401088453,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.95,293952.860823042,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.975,335604.803223093,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-14,0.99,392347.922545128,4,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.01,61879.8643101319,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.025,66738.9479741822,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.05,71226.8929267641,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.1,76782.9289846416,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.15,81824.1818917418,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.2,86576.7262109647,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.25,90905.7424160833,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.3,95004.1156911618,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.35,97336.8464331485,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.4,99333.7225397746,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.45,102858.563375402,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.5,106500,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.55,110322.220728543,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.6,112425.388886178,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.65,114292.721019317,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.7,116475.508628515,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.75,119264.399876504,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.8,122522.408094349,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.85,126454.350529259,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.9,132774.349773133,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.95,148234.467690014,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.975,163178.539273998,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-21,0.99,181287.175860529,3,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.01,116130,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.025,125064,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.05,134887,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.1,144466,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.15,151119,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.2,156626,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.25,160978,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.3,163914,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.35,166690,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.4,169374,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.45,172018,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.5,174666,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.55,177360,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.6,180147,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.65,183080,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.7,186230,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.75,189700,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.8,193649,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.85,198394,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.9,206162,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.95,218243,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.975,227967,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-06-28,0.99,238910,2,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.01,180783,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.025,188685,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.05,197700,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.1,208694,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.15,215676,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.2,218427,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.25,220817,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.3,222986,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.35,225017,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.4,226961,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.45,228860,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.5,230744,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.55,232645,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.6,234594,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.65,236963,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.7,240120,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.75,243576,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.8,247484,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.85,252121,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.9,258081,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.95,267184,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.975,275345,1,rt crowd
GB,2021-07-10,Cases,210277,United Kingdom,66022273,ok,2021-07-05,0.99,285157,1,rt crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.01,69.8685406582848,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.025,79.16264131262,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.05,87.8321730407391,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.1,100.808241051388,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.15,111.72801712076,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.2,121.728912946382,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.25,130.624848996747,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.3,138.818505056593,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.35,146.669970588295,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.4,154.697211842404,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.45,162.755723264981,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.5,171.270416666667,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.55,179.968239181065,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.6,189.048362299031,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.65,198.995118331049,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.7,209.852957336951,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.75,222.035741027705,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.8,236.866135741461,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.85,255.615248341712,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.9,281.944602827098,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.95,326.736930713648,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.975,367.740611236227,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.99,425.457865459827,4,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.01,111.468368337188,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.025,118.209011845409,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.05,124.377160264283,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.1,131.944770663066,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.15,137.34406603583,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.2,141.81315640887,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.25,145.778000303307,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.3,149.729705532773,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.35,155.093376912076,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.4,160.364131256485,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.45,165.637520888445,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.5,171,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.55,176.539591636145,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.6,182.355982930598,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.65,188.573213755041,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.7,195.359410194532,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.75,202.962562852381,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.8,211.784823845411,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.85,222.563291008508,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.9,236.923861783203,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.95,260.132359385399,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.975,285.225805047006,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.99,312.571472978156,3,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.01,163,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.025,176,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.05,187,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.1,201,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.15,211,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.2,217,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.25,227,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.3,234,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.35,241,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.4,247,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.45,256,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.5,266,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.55,277,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.6,289,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.65,311,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.7,321,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.75,332,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.8,344,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.85,357,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.9,375,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.95,410,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.975,442,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.99,484,2,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.01,126,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.025,129,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.05,138,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.1,150,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.15,153,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.2,156,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.25,159,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.3,161,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.35,164,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.4,166,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.45,168,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.5,170,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.55,172,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.6,174,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.65,177,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.7,179,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.75,182,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.8,185,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.85,189,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.9,193,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.95,201,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.975,218,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-07-05,0.99,240,1,crowd-ensemble
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.01,152.65,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.025,172.975,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.05,190.991666666667,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.1,220.766666666667,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.15,238.875,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.2,256.6,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.25,272.041666666667,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.3,285.85,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.35,298.883333333333,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.4,312.8,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.45,326.683333333333,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.5,341.916666666667,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.55,357.075,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.6,372.566666666667,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.65,389.833333333333,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.7,408.366666666667,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.75,428.791666666667,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.8,454.7,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.85,488.008333333333,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.9,536.233333333334,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.95,619.891666666667,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.975,688.745833333333,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-14,0.99,791.773333333333,4,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.01,142,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.025,160.9625,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.05,178.475,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.1,198.5,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.15,212.425,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.2,223.9,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.25,234.5,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.3,246,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.35,255.825,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.4,264,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.45,272,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.5,281.5,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.55,289,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.6,299,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.65,309.5,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.7,318.15,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.75,329.5,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.8,341.5,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.85,361.3,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.9,388.65,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.95,430.5,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.975,476.0125,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-21,0.99,540.02,3,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.01,172,2,direct crowd
GB,2021-07-10,Deaths,270,United Kingdom,66022273,anomaly,2021-06-28,0.025,190,2,direct crowd
