location,forecast_date,quantile,prediction,horizon,model,target_end_date,target_type,expert
GB,2021-07-05,0.8,1242,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-05,0.8,1242,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-05,0.85,1356,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-05,0.85,1356,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-05,0.9,1591,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-05,0.9,1591,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-05,0.95,1976,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-05,0.95,1976,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-05,0.975,2451,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-05,0.975,2451,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-05,0.99,2829,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-05,0.99,2829,4,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.01,194920,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.01,194920,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.025,201462,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.025,201462,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.05,212554,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.05,212554,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.1,226671,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.1,226671,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.15,240729,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.15,240729,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.2,250731,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.2,250731,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.25,262060,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.25,262060,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.3,271359,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.3,271359,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.35,281600,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.35,281600,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.4,291464,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.4,291464,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.45,302458,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.45,302458,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.5,312863,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.5,312863,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.55,323112,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.55,323112,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.6,333649,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.6,333649,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.65,345268,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.65,345268,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.7,358853,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.7,358853,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.75,374550,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.75,374550,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.8,391317,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.8,391317,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.85,410337,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.85,410337,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.9,434042,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.9,434042,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.95,467206,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.95,467206,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.975,489394,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.975,489394,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.99,505076,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.99,505076,1,EpiNow2,2021-07-17,Cases,
GB,2021-07-12,0.01,197188,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.01,197188,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.025,205528,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.025,205528,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.05,225305,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.05,225305,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.1,255428,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.1,255428,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.15,279008,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.15,279008,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.2,300763,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.2,300763,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.25,320615,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.25,320615,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.3,341188,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.3,341188,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.35,359761,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.35,359761,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.4,379365,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.4,379365,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.45,397014,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.45,397014,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.5,417561,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.5,417561,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.55,437142,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.55,437142,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.6,457071,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.6,457071,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.65,481558,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.65,481558,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.7,505837,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.7,505837,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.75,539248,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.75,539248,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.8,571644,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.8,571644,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.85,611871,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.85,611871,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.9,663960,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.9,663960,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.95,741271,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.95,741271,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.975,783470,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.975,783470,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.99,825950,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.99,825950,2,EpiNow2,2021-07-24,Cases,
GB,2021-07-12,0.01,187595,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.01,187595,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.025,202470,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.025,202470,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.05,222073,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.05,222073,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.1,264555,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.1,264555,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.15,297506,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.15,297506,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.2,330853,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.2,330853,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.25,357979,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.25,357979,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.3,387607,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.3,387607,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.35,417933,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.35,417933,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.4,448638,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.4,448638,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.45,475408,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.45,475408,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.5,506256,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.5,506256,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.55,536524,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.55,536524,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.6,570502,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.6,570502,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.65,605475,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.65,605475,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.7,643002,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.7,643002,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.75,687806,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.75,687806,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.8,744204,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.8,744204,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.85,798340,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.85,798340,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.9,874208,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.9,874208,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.95,972079,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.95,972079,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.975,1031306,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.975,1031306,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.99,1093032,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.99,1093032,3,EpiNow2,2021-07-31,Cases,
GB,2021-07-12,0.01,165179,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.01,165179,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.025,179198,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.025,179198,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.05,208872,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.05,208872,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.1,262010,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.1,262010,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.15,301499,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.15,301499,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.2,334373,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.2,334373,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.25,368885,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.25,368885,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.3,397944,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.3,397944,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.35,434592,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.35,434592,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.4,471064,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.4,471064,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.45,502499,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.45,502499,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.5,537362,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.5,537362,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.55,570755,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.55,570755,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.6,602430,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.6,602430,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.65,641930,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.65,641930,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.7,680880,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.7,680880,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.75,722761,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.75,722761,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.8,774048,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.8,774048,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.85,828687,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.85,828687,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.9,904601,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.9,904601,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.95,1015065,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.95,1015065,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.975,1072902,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.975,1072902,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.99,1132180,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.99,1132180,4,EpiNow2,2021-08-07,Cases,
GB,2021-07-12,0.01,173,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.01,173,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.025,191,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.025,191,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.05,212,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.05,212,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.1,237,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.1,237,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.15,252,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.15,252,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.2,265,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.2,265,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.25,277,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.25,277,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.3,285,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.3,285,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.35,294,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.35,294,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.4,302,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.4,302,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.45,313,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.45,313,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.5,321,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.5,321,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.55,331,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.55,331,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.6,340,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.6,340,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.65,348,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.65,348,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.7,360,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.7,360,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.75,374,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.75,374,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.8,389,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.8,389,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.85,408,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.85,408,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.9,427,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.9,427,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.95,457,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.95,457,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.975,494,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.975,494,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.99,555,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.99,555,1,EpiNow2,2021-07-17,Deaths,
GB,2021-07-12,0.01,224,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.01,224,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.025,266,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.025,266,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.05,296,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.05,296,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.1,328,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.1,328,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.15,351,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.15,351,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.2,370,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.2,370,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.25,389,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.25,389,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.3,403,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.3,403,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.35,414,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.35,414,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.4,432,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.4,432,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.45,446,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.45,446,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.5,461,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.5,461,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.55,478,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.55,478,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.6,496,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.6,496,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.65,510,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.65,510,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.7,529,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.7,529,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.75,553,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.75,553,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.8,574,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.8,574,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.85,603,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.85,603,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.9,650,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.9,650,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.95,735,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.95,735,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.975,792,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.975,792,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.99,874,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.99,874,2,EpiNow2,2021-07-24,Deaths,
GB,2021-07-12,0.01,230,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.01,230,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.025,288,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.025,288,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.05,353,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.05,353,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.1,406,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.1,406,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.15,448,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.15,448,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.2,484,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.2,484,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.25,523,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.25,523,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.3,557,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.3,557,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.35,580,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.35,580,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.4,605,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.4,605,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.45,630,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.45,630,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.5,654,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.5,654,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.55,675,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.55,675,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.6,698,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.6,698,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.65,730,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.65,730,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.7,770,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.7,770,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.75,807,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.75,807,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.8,870,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.8,870,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.85,936,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.85,936,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.9,1022,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.9,1022,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.95,1187,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.95,1187,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.975,1326,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.975,1326,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.99,1542,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.99,1542,3,EpiNow2,2021-07-31,Deaths,
GB,2021-07-12,0.01,235,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.01,235,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.025,299,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.025,299,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.05,352,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.05,352,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.1,447,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.1,447,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.15,507,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.15,507,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.2,571,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.2,571,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.25,607,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.25,607,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.3,655,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.3,655,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.35,707,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.35,707,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.4,765,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.4,765,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.45,803,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.45,803,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.5,853,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.5,853,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.55,903,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.55,903,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.6,965,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.6,965,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.65,1025,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.65,1025,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.7,1092,4,EpiNow2,2021-08-07,Deaths,
GB,2021-07-12,0.7,1092,4,EpiNow2,2021-08-07,Deaths,
